instrument,commodity_label,asset_class,report_date,report_type,market_and_exchange_name,open_interest,producer_merchant_long,producer_merchant_short,producer_merchant_net,managed_money_long,managed_money_short,managed_money_net,managed_money_net_chg_1w,managed_money_net_pct_oi,producer_merchant_net_pct_oi,managed_money_net_percentile,commercial_long,commercial_short,commercial_net,noncommercial_long,noncommercial_short,noncommercial_net,legacy_noncommercial_net_percentile,source_id,raw_source_url,tos_status,gatekeeper_cleared,gatekeeper_id,cftc_contract_market_code,managed_money_spreading,swap_long,swap_short,other_reportable_long,other_reportable_short,nonreportable_long,nonreportable_short,source_mapping_status,source_mapping_note,normalized_at,producer_merchant_net_chg_1w,producer_merchant_net_percentile,managed_money_net_zscore,producer_merchant_net_zscore,commercial_net_pct_oi,noncommercial_net_pct_oi,noncommercial_spreading,noncommercial_net_chg_1w,commercial_net_chg_1w,legacy_commercial_net_percentile,legacy_noncommercial_net_zscore,legacy_commercial_net_zscore
NG,Natural Gas,ENERGY,2024-01-09,LEGACY_FUTURES_ONLY,NAT GAS NYME - NEW YORK MERCANTILE EXCHANGE,1406951.0,,,,,,,,,,,523021.0,468019.0,55002.0,246620.0,312767.0,-66147.0,0.9090909090909091,CFTC_LEGACY_FUTURES_ONLY,https://publicreporting.cftc.gov/resource/6dca-aqww.json,GO,True,LOCAL_PROTO,023651,,,,,,56293.0,45148.0,STRICT,,2026-05-25T06:01:52+00:00,,,,,0.039093045884327174,-0.04701443049544725,581017.0,25500.0,-22647.0,0.18181818181818182,1.529373321307777,-1.0385055757953032
NG,Natural Gas,ENERGY,2024-01-16,LEGACY_FUTURES_ONLY,NAT GAS NYME - NEW YORK MERCANTILE EXCHANGE,1405826.0,,,,,,,,,,,524559.0,485020.0,39539.0,253507.0,310015.0,-56508.0,0.9411764705882353,CFTC_LEGACY_FUTURES_ONLY,https://publicreporting.cftc.gov/resource/6dca-aqww.json,GO,True,LOCAL_PROTO,023651,,,,,,58853.0,41884.0,STRICT,,2026-05-25T06:01:52+00:00,,,,,0.028125102253052654,-0.04019558608248816,568907.0,9639.0,-15463.0,0.08823529411764706,1.870022750490195,-1.8077912238092924
NG,Natural Gas,ENERGY,2024-01-23,LEGACY_FUTURES_ONLY,NAT GAS NYME - NEW YORK MERCANTILE EXCHANGE,1444172.0,,,,,,,,,,,527527.0,469136.0,58391.0,270906.0,351487.0,-80581.0,0.7714285714285715,CFTC_LEGACY_FUTURES_ONLY,https://publicreporting.cftc.gov/resource/6dca-aqww.json,GO,True,LOCAL_PROTO,023651,,,,,,65321.0,43131.0,STRICT,,2026-05-25T06:01:52+00:00,,,,,0.0404321645898134,-0.055797370396323986,580418.0,-24073.0,18852.0,0.2571428571428571,0.7037244121111833,-0.7386606976412418
NG,Natural Gas,ENERGY,2024-01-30,LEGACY_FUTURES_ONLY,NAT GAS NYME - NEW YORK MERCANTILE EXCHANGE,1471807.0,,,,,,,,,,,526952.0,450698.0,76254.0,279539.0,382722.0,-103183.0,0.4722222222222222,CFTC_LEGACY_FUTURES_ONLY,https://publicreporting.cftc.gov/resource/6dca-aqww.json,GO,True,LOCAL_PROTO,023651,,,,,,69704.0,42775.0,STRICT,,2026-05-25T06:01:52+00:00,,,,,0.05180978212496611,-0.07010633867076321,595612.0,-22602.0,17863.0,0.5,-0.3788364124977409,0.26127112150824217
NG,Natural Gas,ENERGY,2024-02-06,LEGACY_FUTURES_ONLY,NAT GAS NYME - NEW YORK MERCANTILE EXCHANGE,1533041.0,,,,,,,,,,,539246.0,456560.0,82686.0,301020.0,415251.0,-114231.0,0.16216216216216217,CFTC_LEGACY_FUTURES_ONLY,https://publicreporting.cftc.gov/resource/6dca-aqww.json,GO,True,LOCAL_PROTO,023651,,,,,,75035.0,43490.0,STRICT,,2026-05-25T06:01:52+00:00,,,,,0.05393593517720661,-0.07451268426610899,617740.0,-11048.0,6432.0,0.6756756756756757,-0.8950260856534937,0.61595682699175
NG,Natural Gas,ENERGY,2024-02-13,LEGACY_FUTURES_ONLY,NAT GAS NYME - NEW YORK MERCANTILE EXCHANGE,1554063.0,,,,,,,,,,,552780.0,453300.0,99480.0,334504.0,471061.0,-136557.0,0.02631578947368421,CFTC_LEGACY_FUTURES_ONLY,https://publicreporting.cftc.gov/resource/6dca-aqww.json,GO,True,LOCAL_PROTO,023651,,,,,,78483.0,41406.0,STRICT,,2026-05-25T06:01:52+00:00,,,,,0.06401284889994807,-0.0878709550385023,588296.0,-22326.0,16794.0,1.0,-1.8639225651295273,1.510227607576664
NG,Natural Gas,ENERGY,2024-02-20,LEGACY_FUTURES_ONLY,NAT GAS NYME - NEW YORK MERCANTILE EXCHANGE,1592460.0,,,,,,,,,,,567791.0,452247.0,115544.0,356334.0,510206.0,-153872.0,0.02564102564102564,CFTC_LEGACY_FUTURES_ONLY,https://publicreporting.cftc.gov/resource/6dca-aqww.json,GO,True,LOCAL_PROTO,023651,,,,,,81768.0,43440.0,STRICT,,2026-05-25T06:01:52+00:00,,,,,0.07255692450673801,-0.09662534694749005,586567.0,-17315.0,16064.0,1.0,-2.4264917499388527,2.220855586517593
NG,Natural Gas,ENERGY,2024-02-27,LEGACY_FUTURES_ONLY,NAT GAS NYME - NEW YORK MERCANTILE EXCHANGE,1500882.0,,,,,,,,,,,545380.0,433185.0,112195.0,326328.0,467881.0,-141553.0,0.05,CFTC_LEGACY_FUTURES_ONLY,https://publicreporting.cftc.gov/resource/6dca-aqww.json,GO,True,LOCAL_PROTO,023651,,,,,,70937.0,41579.0,STRICT,,2026-05-25T06:01:52+00:00,,,,,0.07475271207196835,-0.09431321049889332,558237.0,12319.0,-3349.0,0.975,-1.7842724321413117,1.9176565579651088
NG,Natural Gas,ENERGY,2024-03-05,LEGACY_FUTURES_ONLY,NAT GAS NYME - NEW YORK MERCANTILE EXCHANGE,1533317.0,,,,,,,,,,,555677.0,457189.0,98488.0,334424.0,463172.0,-128748.0,0.0975609756097561,CFTC_LEGACY_FUTURES_ONLY,https://publicreporting.cftc.gov/resource/6dca-aqww.json,GO,True,LOCAL_PROTO,023651,,,,,,71605.0,41345.0,STRICT,,2026-05-25T06:01:52+00:00,,,,,0.06423198855813898,-0.08396698138741043,571611.0,12805.0,-13707.0,0.926829268292683,-1.2028284108043084,1.1795761462443592
NG,Natural Gas,ENERGY,2024-03-12,LEGACY_FUTURES_ONLY,NAT GAS NYME - NEW YORK MERCANTILE EXCHANGE,1595652.0,,,,,,,,,,,567159.0,497248.0,69911.0,351703.0,453196.0,-101493.0,0.5714285714285714,CFTC_LEGACY_FUTURES_ONLY,https://publicreporting.cftc.gov/resource/6dca-aqww.json,GO,True,LOCAL_PROTO,023651,,,,,,73823.0,42241.0,STRICT,,2026-05-25T06:01:52+00:00,,,,,0.04381343801781341,-0.06360597423498357,602967.0,27255.0,-28577.0,0.35714285714285715,-0.052218833172686975,-0.27234796835233704
