instrument,commodity_label,asset_class,report_date,report_type,market_and_exchange_name,open_interest,producer_merchant_long,producer_merchant_short,producer_merchant_net,managed_money_long,managed_money_short,managed_money_net,managed_money_net_chg_1w,managed_money_net_pct_oi,producer_merchant_net_pct_oi,managed_money_net_percentile,commercial_long,commercial_short,commercial_net,noncommercial_long,noncommercial_short,noncommercial_net,legacy_noncommercial_net_percentile,source_id,raw_source_url,tos_status,gatekeeper_cleared,gatekeeper_id,cftc_contract_market_code,managed_money_spreading,swap_long,swap_short,other_reportable_long,other_reportable_short,nonreportable_long,nonreportable_short,source_mapping_status,source_mapping_note,normalized_at,producer_merchant_net_chg_1w,producer_merchant_net_percentile,managed_money_net_zscore,producer_merchant_net_zscore,commercial_net_pct_oi,noncommercial_net_pct_oi,noncommercial_spreading,noncommercial_net_chg_1w,commercial_net_chg_1w,legacy_commercial_net_percentile,legacy_noncommercial_net_zscore,legacy_commercial_net_zscore
GC,Gold,METAL,2023-11-28,DISAGGREGATED_FUTURES_ONLY,GOLD - COMMODITY EXCHANGE INC.,505658.0,14333.0,64941.0,-50608.0,169695.0,54802.0,114893.0,35758.0,0.2272148369055765,-0.10008345561624656,0.9629629629629629,,,,,,,,CFTC_DISAGG_FUTURES_ONLY,https://publicreporting.cftc.gov/resource/72hh-3qpy.json,GO,True,LOCAL_PROTO,088691,28942.0,76804.0,244788.0,120150.0,34959.0,45650.0,27142.0,STRICT,,2026-05-25T06:02:28+00:00,-4699.0,0.037037037037037035,1.5796206040007943,-2.1496413329782147,,,,,,,,
GC,Gold,METAL,2023-12-05,DISAGGREGATED_FUTURES_ONLY,GOLD - COMMODITY EXCHANGE INC.,487469.0,12631.0,62325.0,-49694.0,159907.0,50520.0,109387.0,-5506.0,0.22439785914591492,-0.10194289277882286,0.9285714285714286,,,,,,,,CFTC_DISAGG_FUTURES_ONLY,https://publicreporting.cftc.gov/resource/72hh-3qpy.json,GO,True,LOCAL_PROTO,088691,27391.0,76376.0,253627.0,128933.0,34776.0,47483.0,24082.0,STRICT,,2026-05-25T06:02:28+00:00,914.0,0.07142857142857142,1.34913245725587,-1.8742160253523759,,,,,,,,
GC,Gold,METAL,2023-12-12,DISAGGREGATED_FUTURES_ONLY,GOLD - COMMODITY EXCHANGE INC.,469939.0,13420.0,58535.0,-45115.0,149634.0,54106.0,95528.0,-13859.0,0.20327744664733083,-0.09600182151300488,0.896551724137931,,,,,,,,CFTC_DISAGG_FUTURES_ONLY,https://publicreporting.cftc.gov/resource/72hh-3qpy.json,GO,True,LOCAL_PROTO,088691,28531.0,76081.0,243774.0,123902.0,31197.0,46457.0,21882.0,STRICT,,2026-05-25T06:02:28+00:00,4579.0,0.13793103448275862,0.9317264017498079,-1.3343531925763636,,,,,,,,
GC,Gold,METAL,2023-12-19,DISAGGREGATED_FUTURES_ONLY,GOLD - COMMODITY EXCHANGE INC.,481203.0,12836.0,60852.0,-48016.0,155697.0,47421.0,108276.0,12748.0,0.2250110660157979,-0.0997832515591133,0.9,,,,,,,,CFTC_DISAGG_FUTURES_ONLY,https://publicreporting.cftc.gov/resource/72hh-3qpy.json,GO,True,LOCAL_PROTO,088691,28885.0,75017.0,254059.0,125275.0,32212.0,48019.0,22300.0,STRICT,,2026-05-25T06:02:28+00:00,-2901.0,0.1,1.2317453828550915,-1.5325406466078229,,,,,,,,
GC,Gold,METAL,2023-12-26,DISAGGREGATED_FUTURES_ONLY,GOLD - COMMODITY EXCHANGE INC.,491343.0,13243.0,58256.0,-45013.0,152801.0,46347.0,106454.0,-1822.0,0.21665923804755538,-0.09161217316619957,0.8709677419354839,,,,,,,,CFTC_DISAGG_FUTURES_ONLY,https://publicreporting.cftc.gov/resource/72hh-3qpy.json,GO,True,LOCAL_PROTO,088691,30180.0,74400.0,261732.0,137042.0,35778.0,48036.0,23409.0,STRICT,,2026-05-25T06:02:28+00:00,3003.0,0.1935483870967742,1.1366969667809372,-1.1875765321928298,,,,,,,,
GC,Gold,METAL,2024-01-02,DISAGGREGATED_FUTURES_ONLY,GOLD - COMMODITY EXCHANGE INC.,500364.0,13674.0,55375.0,-41701.0,154384.0,45235.0,109149.0,2695.0,0.21813919466628295,-0.08334132751357012,0.90625,,,,,,,,CFTC_DISAGG_FUTURES_ONLY,https://publicreporting.cftc.gov/resource/72hh-3qpy.json,GO,True,LOCAL_PROTO,088691,33238.0,76117.0,269894.0,136322.0,37822.0,49200.0,21371.0,STRICT,,2026-05-25T06:02:28+00:00,3312.0,0.3125,1.164985882103086,-0.8409114363866869,,,,,,,,
GC,Gold,METAL,2024-01-09,DISAGGREGATED_FUTURES_ONLY,GOLD - COMMODITY EXCHANGE INC.,489849.0,11949.0,56950.0,-45001.0,134333.0,45874.0,88459.0,-20690.0,0.18058422085173187,-0.09186708557126788,0.7272727272727273,,,,,,,,CFTC_DISAGG_FUTURES_ONLY,https://publicreporting.cftc.gov/resource/72hh-3qpy.json,GO,True,LOCAL_PROTO,088691,35868.0,78213.0,250913.0,137332.0,37177.0,50574.0,21487.0,STRICT,,2026-05-25T06:02:28+00:00,-3300.0,0.21212121212121213,0.5885847308726423,-1.1237941627253833,,,,,,,,
GC,Gold,METAL,2024-01-16,DISAGGREGATED_FUTURES_ONLY,GOLD - COMMODITY EXCHANGE INC.,489334.0,12864.0,53418.0,-40554.0,130931.0,47702.0,83229.0,-5230.0,0.17008628053640254,-0.08287590888840751,0.6764705882352942,,,,,,,,CFTC_DISAGG_FUTURES_ONLY,https://publicreporting.cftc.gov/resource/72hh-3qpy.json,GO,True,LOCAL_PROTO,088691,41913.0,75791.0,242657.0,131429.0,34765.0,49640.0,22113.0,STRICT,,2026-05-25T06:02:28+00:00,4447.0,0.35294117647058826,0.4368036701818696,-0.6749645521755688,,,,,,,,
GC,Gold,METAL,2024-01-23,DISAGGREGATED_FUTURES_ONLY,GOLD - COMMODITY EXCHANGE INC.,465872.0,13724.0,52673.0,-38949.0,111298.0,50265.0,61033.0,-22196.0,0.13100808805852251,-0.08360450939313803,0.37142857142857144,,,,,,,,CFTC_DISAGG_FUTURES_ONLY,https://publicreporting.cftc.gov/resource/72hh-3qpy.json,GO,True,LOCAL_PROTO,088691,40521.0,78535.0,231679.0,129802.0,21361.0,45644.0,23025.0,STRICT,,2026-05-25T06:02:28+00:00,1605.0,0.42857142857142855,-0.17970588088715522,-0.507794518276991,,,,,,,,
GC,Gold,METAL,2024-01-30,DISAGGREGATED_FUTURES_ONLY,GOLD - COMMODITY EXCHANGE INC.,430328.0,15272.0,49631.0,-34359.0,108093.0,52069.0,56024.0,-5009.0,0.1301890650852373,-0.07984374709523898,0.3333333333333333,,,,,,,,CFTC_DISAGG_FUTURES_ONLY,https://publicreporting.cftc.gov/resource/72hh-3qpy.json,GO,True,LOCAL_PROTO,088691,33205.0,77882.0,214041.0,111129.0,19362.0,45364.0,22637.0,STRICT,,2026-05-25T06:02:28+00:00,4590.0,0.4722222222222222,-0.31662646193206173,-0.05037046759866801,,,,,,,,
GC,Gold,METAL,2024-02-06,DISAGGREGATED_FUTURES_ONLY,GOLD - COMMODITY EXCHANGE INC.,419121.0,14285.0,50903.0,-36618.0,114316.0,46247.0,68069.0,12045.0,0.16240894634246436,-0.08736856420938106,0.43243243243243246,,,,,,,,CFTC_DISAGG_FUTURES_ONLY,https://publicreporting.cftc.gov/resource/72hh-3qpy.json,GO,True,LOCAL_PROTO,088691,31466.0,77734.0,221357.0,114307.0,20638.0,41863.0,23360.0,STRICT,,2026-05-25T06:02:28+00:00,-2259.0,0.4594594594594595,0.028333775865413906,-0.27444786492904044,,,,,,,,
GC,Gold,METAL,2024-02-13,DISAGGREGATED_FUTURES_ONLY,GOLD - COMMODITY EXCHANGE INC.,420812.0,15888.0,48131.0,-32243.0,100642.0,66466.0,34176.0,-33893.0,0.0812144140376225,-0.07662091385226658,0.18421052631578946,,,,,,,,CFTC_DISAGG_FUTURES_ONLY,https://publicreporting.cftc.gov/resource/72hh-3qpy.json,GO,True,LOCAL_PROTO,088691,36698.0,78854.0,199591.0,116863.0,19871.0,44228.0,22416.0,STRICT,,2026-05-25T06:02:28+00:00,4375.0,0.5,-0.9333532661071361,0.1707111425044522,,,,,,,,
GC,Gold,METAL,2024-02-20,DISAGGREGATED_FUTURES_ONLY,GOLD - COMMODITY EXCHANGE INC.,407063.0,10614.0,49065.0,-38451.0,98840.0,48917.0,49923.0,15747.0,0.12264194977190263,-0.09445957996673733,0.28205128205128205,,,,,,,,CFTC_DISAGG_FUTURES_ONLY,https://publicreporting.cftc.gov/resource/72hh-3qpy.json,GO,True,LOCAL_PROTO,088691,35670.0,77980.0,198940.0,112194.0,21855.0,41846.0,22697.0,STRICT,,2026-05-25T06:02:28+00:00,-6208.0,0.4358974358974359,-0.4674553112432973,-0.4654101526442588,,,,,,,,
GC,Gold,METAL,2024-02-27,DISAGGREGATED_FUTURES_ONLY,GOLD - COMMODITY EXCHANGE INC.,411195.0,11378.0,51050.0,-39672.0,103885.0,47732.0,56153.0,6230.0,0.136560512652148,-0.09647977237077299,0.375,,,,,,,,CFTC_DISAGG_FUTURES_ONLY,https://publicreporting.cftc.gov/resource/72hh-3qpy.json,GO,True,LOCAL_PROTO,088691,36277.0,78743.0,197423.0,111063.0,25580.0,38943.0,22227.0,STRICT,,2026-05-25T06:02:28+00:00,-1221.0,0.35,-0.28037532668008414,-0.5833847603558878,,,,,,,,
GC,Gold,METAL,2024-03-05,DISAGGREGATED_FUTURES_ONLY,GOLD - COMMODITY EXCHANGE INC.,471616.0,11650.0,60537.0,-48887.0,145106.0,35343.0,109763.0,53610.0,0.23273807504410368,-0.103658484869046,0.9512195121951219,,,,,,,,CFTC_DISAGG_FUTURES_ONLY,https://publicreporting.cftc.gov/resource/72hh-3qpy.json,GO,True,LOCAL_PROTO,088691,38504.0,77009.0,234914.0,119042.0,37512.0,44782.0,29283.0,STRICT,,2026-05-25T06:02:28+00:00,-9215.0,0.07317073170731707,1.2729573578204683,-1.4934660311195478,,,,,,,,
