instrument,commodity_label,asset_class,report_date,report_type,market_and_exchange_name,open_interest,producer_merchant_long,producer_merchant_short,producer_merchant_net,managed_money_long,managed_money_short,managed_money_net,managed_money_net_chg_1w,managed_money_net_pct_oi,producer_merchant_net_pct_oi,managed_money_net_percentile,commercial_long,commercial_short,commercial_net,noncommercial_long,noncommercial_short,noncommercial_net,legacy_noncommercial_net_percentile,source_id,raw_source_url,tos_status,gatekeeper_cleared,gatekeeper_id,cftc_contract_market_code,managed_money_spreading,swap_long,swap_short,other_reportable_long,other_reportable_short,nonreportable_long,nonreportable_short,source_mapping_status,source_mapping_note,normalized_at,producer_merchant_net_chg_1w,producer_merchant_net_percentile,managed_money_net_zscore,producer_merchant_net_zscore,commercial_net_pct_oi,noncommercial_net_pct_oi,noncommercial_spreading,noncommercial_net_chg_1w,commercial_net_chg_1w,legacy_commercial_net_percentile,legacy_noncommercial_net_zscore,legacy_commercial_net_zscore
SI,Silver,METAL,2023-08-08,DISAGGREGATED_FUTURES_ONLY,SILVER - COMMODITY EXCHANGE INC.,137631.0,1586.0,32434.0,-30848.0,31985.0,35766.0,-3781.0,-16439.0,-0.027472008486460173,-0.22413555085700168,0.09090909090909091,,,,,,,,CFTC_DISAGG_FUTURES_ONLY,https://publicreporting.cftc.gov/resource/72hh-3qpy.json,GO,True,LOCAL_PROTO,084691,8997.0,35632.0,35133.0,21796.0,4691.0,27349.0,10324.0,STRICT,,2026-05-25T19:58:33+00:00,828.0,0.36363636363636365,-1.8552125936538653,-0.3196344808624223,,,,,,,,
SI,Silver,METAL,2023-08-15,DISAGGREGATED_FUTURES_ONLY,SILVER - COMMODITY EXCHANGE INC.,138215.0,3312.0,32554.0,-29242.0,31710.0,38380.0,-6670.0,-2889.0,-0.04825814853670007,-0.21156893246029737,0.08333333333333333,,,,,,,,CFTC_DISAGG_FUTURES_ONLY,https://publicreporting.cftc.gov/resource/72hh-3qpy.json,GO,True,LOCAL_PROTO,084691,6750.0,36373.0,30395.0,18982.0,4451.0,28028.0,12625.0,STRICT,,2026-05-25T19:58:33+00:00,1606.0,0.5,-1.7631909609132648,0.09253976356521011,,,,,,,,
SI,Silver,METAL,2023-08-22,DISAGGREGATED_FUTURES_ONLY,SILVER - COMMODITY EXCHANGE INC.,136680.0,3897.0,33557.0,-29660.0,36497.0,35114.0,1383.0,8053.0,0.010118525021949078,-0.217003219198127,0.23076923076923078,,,,,,,,CFTC_DISAGG_FUTURES_ONLY,https://publicreporting.cftc.gov/resource/72hh-3qpy.json,GO,True,LOCAL_PROTO,084691,6667.0,35609.0,29753.0,16470.0,4976.0,24687.0,13760.0,STRICT,,2026-05-25T19:58:33+00:00,-418.0,0.46153846153846156,-0.8504210674958692,-0.020199482334863742,,,,,,,,
SI,Silver,METAL,2023-08-29,DISAGGREGATED_FUTURES_ONLY,SILVER - COMMODITY EXCHANGE INC.,134993.0,3386.0,35851.0,-32465.0,43477.0,26998.0,16479.0,15096.0,0.12207299637758995,-0.24049395153822792,0.8571428571428571,,,,,,,,CFTC_DISAGG_FUTURES_ONLY,https://publicreporting.cftc.gov/resource/72hh-3qpy.json,GO,True,LOCAL_PROTO,084691,4701.0,33732.0,37043.0,18267.0,7613.0,21883.0,13240.0,STRICT,,2026-05-25T19:58:33+00:00,-2805.0,0.21428571428571427,0.718792728299432,-0.7687630190159145,,,,,,,,
SI,Silver,METAL,2023-09-05,DISAGGREGATED_FUTURES_ONLY,SILVER - COMMODITY EXCHANGE INC.,128279.0,3389.0,34909.0,-31520.0,38143.0,24795.0,13348.0,-3131.0,0.10405444382946546,-0.24571441935156962,0.8,,,,,,,,CFTC_DISAGG_FUTURES_ONLY,https://publicreporting.cftc.gov/resource/72hh-3qpy.json,GO,True,LOCAL_PROTO,084691,4668.0,32833.0,39021.0,19415.0,5959.0,23814.0,12910.0,STRICT,,2026-05-25T19:58:33+00:00,945.0,0.3333333333333333,0.36485534450656976,-0.47693155017140293,,,,,,,,
SI,Silver,METAL,2023-09-12,DISAGGREGATED_FUTURES_ONLY,SILVER - COMMODITY EXCHANGE INC.,125292.0,3201.0,32511.0,-29310.0,31715.0,31147.0,568.0,-12780.0,0.004533409954346646,-0.23393353127095107,0.1875,,,,,,,,CFTC_DISAGG_FUTURES_ONLY,https://publicreporting.cftc.gov/resource/72hh-3qpy.json,GO,True,LOCAL_PROTO,084691,5141.0,32681.0,35411.0,21248.0,3783.0,26427.0,12420.0,STRICT,,2026-05-25T19:58:33+00:00,2210.0,0.5625,-0.9995195961245187,0.1720077717437416,,,,,,,,
SI,Silver,METAL,2023-09-19,DISAGGREGATED_FUTURES_ONLY,SILVER - COMMODITY EXCHANGE INC.,125749.0,4017.0,31819.0,-27802.0,32700.0,31346.0,1354.0,786.0,0.010767481252336003,-0.22109122140136303,0.23529411764705882,,,,,,,,CFTC_DISAGG_FUTURES_ONLY,https://publicreporting.cftc.gov/resource/72hh-3qpy.json,GO,True,LOCAL_PROTO,084691,6131.0,32878.0,34863.0,17999.0,4122.0,26201.0,11645.0,STRICT,,2026-05-25T19:58:33+00:00,1508.0,0.7058823529411765,-0.8638438627438783,0.6083721987865232,,,,,,,,
SI,Silver,METAL,2023-09-26,DISAGGREGATED_FUTURES_ONLY,SILVER - COMMODITY EXCHANGE INC.,126206.0,3583.0,31776.0,-28193.0,32719.0,27452.0,5267.0,3913.0,0.041733356575757094,-0.22338874538453005,0.3333333333333333,,,,,,,,CFTC_DISAGG_FUTURES_ONLY,https://publicreporting.cftc.gov/resource/72hh-3qpy.json,GO,True,LOCAL_PROTO,084691,7300.0,32350.0,37237.0,18820.0,3982.0,25601.0,12626.0,STRICT,,2026-05-25T19:58:33+00:00,-391.0,0.6666666666666666,-0.40958426576157114,0.4701141981721187,,,,,,,,
SI,Silver,METAL,2023-10-03,DISAGGREGATED_FUTURES_ONLY,SILVER - COMMODITY EXCHANGE INC.,125847.0,3322.0,31880.0,-28558.0,29421.0,31671.0,-2250.0,-7517.0,-0.0178788528927984,-0.22692634707223852,0.15789473684210525,,,,,,,,CFTC_DISAGG_FUTURES_ONLY,https://publicreporting.cftc.gov/resource/72hh-3qpy.json,GO,True,LOCAL_PROTO,084691,6734.0,31133.0,32933.0,21984.0,4390.0,28386.0,13372.0,STRICT,,2026-05-25T19:58:33+00:00,-365.0,0.5789473684210527,-1.1927907638489477,0.34334194419547553,,,,,,,,
SI,Silver,METAL,2023-10-10,DISAGGREGATED_FUTURES_ONLY,SILVER - COMMODITY EXCHANGE INC.,126971.0,4035.0,32567.0,-28532.0,29895.0,34842.0,-4947.0,-2697.0,-0.03896165266084382,-0.2247127296784305,0.1,,,,,,,,CFTC_DISAGG_FUTURES_ONLY,https://publicreporting.cftc.gov/resource/72hh-3qpy.json,GO,True,LOCAL_PROTO,084691,7070.0,32828.0,30514.0,20442.0,3196.0,28005.0,14086.0,STRICT,,2026-05-25T19:58:33+00:00,26.0,0.6,-1.3839664766808857,0.34231509446866815,,,,,,,,
SI,Silver,METAL,2023-10-17,DISAGGREGATED_FUTURES_ONLY,SILVER - COMMODITY EXCHANGE INC.,123640.0,3025.0,34073.0,-31048.0,31027.0,27701.0,3326.0,8273.0,0.026900679391782596,-0.251116143642834,0.38095238095238093,,,,,,,,CFTC_DISAGG_FUTURES_ONLY,https://publicreporting.cftc.gov/resource/72hh-3qpy.json,GO,True,LOCAL_PROTO,084691,7294.0,31461.0,32039.0,19722.0,3302.0,25421.0,13541.0,STRICT,,2026-05-25T19:58:33+00:00,-2516.0,0.2857142857142857,-0.4560749888809752,-0.48774415760653744,,,,,,,,
SI,Silver,METAL,2023-10-24,DISAGGREGATED_FUTURES_ONLY,SILVER - COMMODITY EXCHANGE INC.,123980.0,2810.0,35009.0,-32199.0,29617.0,22373.0,7244.0,3918.0,0.058428778835296014,-0.2597112437489918,0.5,,,,,,,,CFTC_DISAGG_FUTURES_ONLY,https://publicreporting.cftc.gov/resource/72hh-3qpy.json,GO,True,LOCAL_PROTO,084691,7297.0,32219.0,34590.0,22243.0,5155.0,23527.0,13289.0,STRICT,,2026-05-25T19:58:33+00:00,-1151.0,0.18181818181818182,-0.013781958792827325,-0.8468316267341992,,,,,,,,
SI,Silver,METAL,2023-10-31,DISAGGREGATED_FUTURES_ONLY,SILVER - COMMODITY EXCHANGE INC.,126549.0,3571.0,33701.0,-30130.0,28019.0,23384.0,4635.0,-2609.0,0.03662612900931655,-0.23808959375419797,0.391304347826087,,,,,,,,CFTC_DISAGG_FUTURES_ONLY,https://publicreporting.cftc.gov/resource/72hh-3qpy.json,GO,True,LOCAL_PROTO,084691,8075.0,33270.0,36279.0,20006.0,4430.0,25863.0,12935.0,STRICT,,2026-05-25T19:58:33+00:00,2069.0,0.391304347826087,-0.30805690297042587,-0.1314252417833368,,,,,,,,
SI,Silver,METAL,2023-11-07,DISAGGREGATED_FUTURES_ONLY,SILVER - COMMODITY EXCHANGE INC.,131073.0,4243.0,33847.0,-29604.0,25457.0,25107.0,350.0,-4285.0,0.00267026771341161,-0.22585887253667802,0.20833333333333334,,,,,,,,CFTC_DISAGG_FUTURES_ONLY,https://publicreporting.cftc.gov/resource/72hh-3qpy.json,GO,True,LOCAL_PROTO,084691,9278.0,34678.0,35796.0,21739.0,3836.0,26334.0,13865.0,STRICT,,2026-05-25T19:58:33+00:00,526.0,0.5,-0.7862437710997825,0.05282056806332502,,,,,,,,
SI,Silver,METAL,2023-11-14,DISAGGREGATED_FUTURES_ONLY,SILVER - COMMODITY EXCHANGE INC.,134826.0,3722.0,33610.0,-29888.0,30527.0,23822.0,6705.0,6355.0,0.04973076409594589,-0.22167831130494117,0.52,,,,,,,,CFTC_DISAGG_FUTURES_ONLY,https://publicreporting.cftc.gov/resource/72hh-3qpy.json,GO,True,LOCAL_PROTO,084691,9617.0,34163.0,35909.0,19764.0,4071.0,25379.0,16143.0,STRICT,,2026-05-25T19:58:33+00:00,-284.0,0.4,-0.029444920761431896,-0.04852812229488526,,,,,,,,
SI,Silver,METAL,2023-11-21,DISAGGREGATED_FUTURES_ONLY,SILVER - COMMODITY EXCHANGE INC.,134333.0,3582.0,36975.0,-33393.0,33308.0,21839.0,11469.0,4764.0,0.08537738307042946,-0.24858374338397862,0.7692307692307693,,,,,,,,CFTC_DISAGG_FUTURES_ONLY,https://publicreporting.cftc.gov/resource/72hh-3qpy.json,GO,True,LOCAL_PROTO,084691,6955.0,33879.0,41430.0,20064.0,4081.0,26789.0,13297.0,STRICT,,2026-05-25T19:58:33+00:00,-3505.0,0.11538461538461539,0.5361554059735509,-1.2686070793317776,,,,,,,,
SI,Silver,METAL,2023-11-28,DISAGGREGATED_FUTURES_ONLY,SILVER - COMMODITY EXCHANGE INC.,139144.0,3472.0,40323.0,-36851.0,45604.0,21842.0,23762.0,12293.0,0.1707727246593457,-0.26484074052779855,0.9629629629629629,,,,,,,,CFTC_DISAGG_FUTURES_ONLY,https://publicreporting.cftc.gov/resource/72hh-3qpy.json,GO,True,LOCAL_PROTO,084691,6885.0,33045.0,44049.0,17276.0,6758.0,26647.0,13072.0,STRICT,,2026-05-25T19:58:33+00:00,-3458.0,0.07407407407407407,1.8692937951253599,-2.220417811507314,,,,,,,,
SI,Silver,METAL,2023-12-05,DISAGGREGATED_FUTURES_ONLY,SILVER - COMMODITY EXCHANGE INC.,139753.0,4714.0,41340.0,-36626.0,43852.0,22322.0,21530.0,-2232.0,0.15405751575994792,-0.2620766638283257,0.9285714285714286,,,,,,,,CFTC_DISAGG_FUTURES_ONLY,https://publicreporting.cftc.gov/resource/72hh-3qpy.json,GO,True,LOCAL_PROTO,084691,7544.0,33328.0,48716.0,19389.0,4616.0,26387.0,10676.0,STRICT,,2026-05-25T19:58:33+00:00,225.0,0.10714285714285714,1.510185685615838,-1.9487600197994976,,,,,,,,
SI,Silver,METAL,2023-12-12,DISAGGREGATED_FUTURES_ONLY,SILVER - COMMODITY EXCHANGE INC.,134281.0,4311.0,38849.0,-34538.0,33472.0,24805.0,8667.0,-12863.0,0.06454375525949316,-0.25720690194442997,0.5172413793103449,,,,,,,,CFTC_DISAGG_FUTURES_ONLY,https://publicreporting.cftc.gov/resource/72hh-3qpy.json,GO,True,LOCAL_PROTO,084691,8439.0,30707.0,43665.0,22212.0,2421.0,30602.0,11564.0,STRICT,,2026-05-25T19:58:33+00:00,2088.0,0.13793103448275862,0.04877862347195459,-1.2383713817087876,,,,,,,,
SI,Silver,METAL,2023-12-19,DISAGGREGATED_FUTURES_ONLY,SILVER - COMMODITY EXCHANGE INC.,127549.0,3701.0,39714.0,-36013.0,34931.0,20060.0,14871.0,6204.0,0.1165904867933108,-0.2823463923668551,0.8333333333333334,,,,,,,,CFTC_DISAGG_FUTURES_ONLY,https://publicreporting.cftc.gov/resource/72hh-3qpy.json,GO,True,LOCAL_PROTO,084691,6662.0,30908.0,43686.0,17700.0,2820.0,30159.0,11119.0,STRICT,,2026-05-25T19:58:33+00:00,-1475.0,0.13333333333333333,0.7461771290412375,-1.5895305396187331,,,,,,,,
SI,Silver,METAL,2023-12-26,DISAGGREGATED_FUTURES_ONLY,SILVER - COMMODITY EXCHANGE INC.,131408.0,4063.0,41011.0,-36948.0,36546.0,19749.0,16797.0,1926.0,0.1278232679897723,-0.2811700961889687,0.8709677419354839,,,,,,,,CFTC_DISAGG_FUTURES_ONLY,https://publicreporting.cftc.gov/resource/72hh-3qpy.json,GO,True,LOCAL_PROTO,084691,6847.0,29911.0,45585.0,18013.0,2947.0,31476.0,10717.0,STRICT,,2026-05-25T19:58:33+00:00,-935.0,0.06451612903225806,0.9406333538416709,-1.7416497732750191,,,,,,,,
SI,Silver,METAL,2024-01-02,DISAGGREGATED_FUTURES_ONLY,SILVER - COMMODITY EXCHANGE INC.,134725.0,4483.0,42194.0,-37711.0,38424.0,22367.0,16057.0,-740.0,0.11918352198923733,-0.2799109296715532,0.8125,,,,,,,,CFTC_DISAGG_FUTURES_ONLY,https://publicreporting.cftc.gov/resource/72hh-3qpy.json,GO,True,LOCAL_PROTO,084691,8089.0,30612.0,43448.0,19210.0,2697.0,28176.0,10199.0,STRICT,,2026-05-25T19:58:33+00:00,-763.0,0.0625,0.8315386996021278,-1.8220118302997577,,,,,,,,
