instrument,commodity_label,asset_class,report_date,report_type,market_and_exchange_name,open_interest,producer_merchant_long,producer_merchant_short,producer_merchant_net,managed_money_long,managed_money_short,managed_money_net,managed_money_net_chg_1w,managed_money_net_pct_oi,producer_merchant_net_pct_oi,managed_money_net_percentile,commercial_long,commercial_short,commercial_net,noncommercial_long,noncommercial_short,noncommercial_net,legacy_noncommercial_net_percentile,source_id,raw_source_url,tos_status,gatekeeper_cleared,gatekeeper_id,cftc_contract_market_code,managed_money_spreading,swap_long,swap_short,other_reportable_long,other_reportable_short,nonreportable_long,nonreportable_short,source_mapping_status,source_mapping_note,normalized_at,producer_merchant_net_chg_1w,producer_merchant_net_percentile,managed_money_net_zscore,producer_merchant_net_zscore,commercial_net_pct_oi,noncommercial_net_pct_oi,noncommercial_spreading,noncommercial_net_chg_1w,commercial_net_chg_1w,legacy_commercial_net_percentile,legacy_noncommercial_net_zscore,legacy_commercial_net_zscore
ZC,Corn,GRAIN,2023-08-08,DISAGGREGATED_FUTURES_ONLY,CORN - CHICAGO BOARD OF TRADE,1284433.0,398684.0,559987.0,-161303.0,180074.0,213127.0,-33053.0,-45728.0,-0.025733533784946354,-0.1255830393644511,0.45454545454545453,,,,,,,,CFTC_DISAGG_FUTURES_ONLY,https://publicreporting.cftc.gov/resource/72hh-3qpy.json,GO,True,LOCAL_PROTO,002602,153612.0,204318.0,16221.0,110340.0,51560.0,123007.0,175528.0,STRICT,,2026-05-25T19:58:03+00:00,49912.0,1.0,-0.615533652315772,1.0037596220480325,,,,,,,,
ZC,Corn,GRAIN,2023-08-15,DISAGGREGATED_FUTURES_ONLY,CORN - CHICAGO BOARD OF TRADE,1287019.0,414403.0,534859.0,-120456.0,168408.0,255032.0,-86624.0,-53571.0,-0.06730592166860007,-0.09359302387921235,0.08333333333333333,,,,,,,,CFTC_DISAGG_FUTURES_ONLY,https://publicreporting.cftc.gov/resource/72hh-3qpy.json,GO,True,LOCAL_PROTO,002602,157527.0,206613.0,12983.0,109129.0,49471.0,129791.0,175999.0,STRICT,,2026-05-25T19:58:03+00:00,40847.0,1.0,-1.5306440640367076,1.5840841836449047,,,,,,,,
ZC,Corn,GRAIN,2023-08-22,DISAGGREGATED_FUTURES_ONLY,CORN - CHICAGO BOARD OF TRADE,1301339.0,423802.0,517557.0,-93755.0,161136.0,282748.0,-121612.0,-34988.0,-0.09345143732724524,-0.07204502439410485,0.07692307692307693,,,,,,,,CFTC_DISAGG_FUTURES_ONLY,https://publicreporting.cftc.gov/resource/72hh-3qpy.json,GO,True,LOCAL_PROTO,002602,162928.0,203048.0,12324.0,116935.0,46873.0,132941.0,178360.0,STRICT,,2026-05-25T19:58:03+00:00,26701.0,1.0,-1.8183458228469067,1.7400947841346635,,,,,,,,
ZC,Corn,GRAIN,2023-08-29,DISAGGREGATED_FUTURES_ONLY,CORN - CHICAGO BOARD OF TRADE,1214917.0,398704.0,509529.0,-110825.0,168277.0,259408.0,-91131.0,30481.0,-0.07501006241578642,-0.09122022327451176,0.14285714285714285,,,,,,,,CFTC_DISAGG_FUTURES_ONLY,https://publicreporting.cftc.gov/resource/72hh-3qpy.json,GO,True,LOCAL_PROTO,002602,137736.0,200699.0,10494.0,103520.0,48202.0,124783.0,168350.0,STRICT,,2026-05-25T19:58:03+00:00,-17070.0,0.9285714285714286,-1.1563257528002056,1.2893149114266977,,,,,,,,
ZC,Corn,GRAIN,2023-09-05,DISAGGREGATED_FUTURES_ONLY,CORN - CHICAGO BOARD OF TRADE,1229700.0,402471.0,504133.0,-101662.0,177439.0,273627.0,-96188.0,-5057.0,-0.07822070423680573,-0.08267219647068391,0.13333333333333333,,,,,,,,CFTC_DISAGG_FUTURES_ONLY,https://publicreporting.cftc.gov/resource/72hh-3qpy.json,GO,True,LOCAL_PROTO,002602,160229.0,190345.0,8718.0,100883.0,50327.0,125742.0,160075.0,STRICT,,2026-05-25T19:58:03+00:00,9163.0,0.9333333333333333,-1.1445728476831347,1.306556609050729,,,,,,,,
ZC,Corn,GRAIN,2023-09-12,DISAGGREGATED_FUTURES_ONLY,CORN - CHICAGO BOARD OF TRADE,1268176.0,425465.0,491519.0,-66054.0,162065.0,300228.0,-138163.0,-41975.0,-0.108946234592044,-0.05208583035793139,0.0625,,,,,,,,CFTC_DISAGG_FUTURES_ONLY,https://publicreporting.cftc.gov/resource/72hh-3qpy.json,GO,True,LOCAL_PROTO,002602,184874.0,192584.0,7694.0,102408.0,52233.0,130320.0,161168.0,STRICT,,2026-05-25T19:58:02+00:00,35608.0,1.0,-1.6375508779997203,1.6536224091028422,,,,,,,,
ZC,Corn,GRAIN,2023-09-19,DISAGGREGATED_FUTURES_ONLY,CORN - CHICAGO BOARD OF TRADE,1292194.0,436766.0,484641.0,-47875.0,169624.0,319079.0,-149455.0,-11292.0,-0.11565987769638306,-0.03704939041660927,0.058823529411764705,,,,,,,,CFTC_DISAGG_FUTURES_ONLY,https://publicreporting.cftc.gov/resource/72hh-3qpy.json,GO,True,LOCAL_PROTO,002602,183858.0,189514.0,6883.0,101250.0,53028.0,130657.0,164180.0,STRICT,,2026-05-25T19:58:02+00:00,18179.0,1.0,-1.610260086269869,1.6921629476199556,,,,,,,,
ZC,Corn,GRAIN,2023-09-26,DISAGGREGATED_FUTURES_ONLY,CORN - CHICAGO BOARD OF TRADE,1339607.0,465344.0,498687.0,-33343.0,168180.0,334848.0,-166668.0,-17213.0,-0.12441559352854979,-0.024890135689049103,0.05555555555555555,,,,,,,,CFTC_DISAGG_FUTURES_ONLY,https://publicreporting.cftc.gov/resource/72hh-3qpy.json,GO,True,LOCAL_PROTO,002602,184947.0,190036.0,5243.0,106884.0,58756.0,132678.0,165588.0,STRICT,,2026-05-25T19:58:02+00:00,14532.0,1.0,-1.6593660039258147,1.6799578356081464,,,,,,,,
ZC,Corn,GRAIN,2023-10-03,DISAGGREGATED_FUTURES_ONLY,CORN - CHICAGO BOARD OF TRADE,1367904.0,463657.0,511157.0,-47500.0,169275.0,324902.0,-155627.0,11041.0,-0.11377041078906122,-0.03472465904040049,0.10526315789473684,,,,,,,,CFTC_DISAGG_FUTURES_ONLY,https://publicreporting.cftc.gov/resource/72hh-3qpy.json,GO,True,LOCAL_PROTO,002602,190045.0,193766.0,5463.0,112043.0,63960.0,137063.0,170322.0,STRICT,,2026-05-25T19:58:02+00:00,-14157.0,0.9473684210526315,-1.3795794469099125,1.3700102503545741,,,,,,,,
ZC,Corn,GRAIN,2023-10-10,DISAGGREGATED_FUTURES_ONLY,CORN - CHICAGO BOARD OF TRADE,1357079.0,442792.0,528728.0,-85936.0,177938.0,288387.0,-110449.0,45178.0,-0.08138730317100183,-0.06332424273015794,0.3,,,,,,,,CFTC_DISAGG_FUTURES_ONLY,https://publicreporting.cftc.gov/resource/72hh-3qpy.json,GO,True,LOCAL_PROTO,002602,183088.0,185659.0,5336.0,112694.0,67029.0,140007.0,169610.0,STRICT,,2026-05-25T19:58:02+00:00,-38436.0,0.8,-0.7241269061901382,0.8315130886856754,,,,,,,,
ZC,Corn,GRAIN,2023-10-17,DISAGGREGATED_FUTURES_ONLY,CORN - CHICAGO BOARD OF TRADE,1360702.0,439279.0,524340.0,-85061.0,180408.0,285980.0,-105572.0,4877.0,-0.07758642230260557,-0.06251258541546936,0.3333333333333333,,,,,,,,CFTC_DISAGG_FUTURES_ONLY,https://publicreporting.cftc.gov/resource/72hh-3qpy.json,GO,True,LOCAL_PROTO,002602,192740.0,183517.0,5044.0,108062.0,65044.0,140201.0,171059.0,STRICT,,2026-05-25T19:58:02+00:00,875.0,0.8095238095238095,-0.6338503288968741,0.8094336523767756,,,,,,,,
ZC,Corn,GRAIN,2023-10-24,DISAGGREGATED_FUTURES_ONLY,CORN - CHICAGO BOARD OF TRADE,1401898.0,445077.0,536609.0,-91532.0,174629.0,274151.0,-99522.0,6050.0,-0.07099089948056135,-0.06529148340321478,0.36363636363636365,,,,,,,,CFTC_DISAGG_FUTURES_ONLY,https://publicreporting.cftc.gov/resource/72hh-3qpy.json,GO,True,LOCAL_PROTO,002602,190633.0,181678.0,7112.0,108408.0,57166.0,139285.0,174039.0,STRICT,,2026-05-25T19:58:02+00:00,-6471.0,0.7272727272727273,-0.5318361008196476,0.6991874565780672,,,,,,,,
ZC,Corn,GRAIN,2023-10-31,DISAGGREGATED_FUTURES_ONLY,CORN - CHICAGO BOARD OF TRADE,1412108.0,444084.0,512349.0,-68265.0,164307.0,311448.0,-147141.0,-47619.0,-0.10419953714588402,-0.04834261968631295,0.17391304347826086,,,,,,,,CFTC_DISAGG_FUTURES_ONLY,https://publicreporting.cftc.gov/resource/72hh-3qpy.json,GO,True,LOCAL_PROTO,002602,199990.0,189301.0,6983.0,114612.0,55167.0,144375.0,170732.0,STRICT,,2026-05-25T19:58:02+00:00,23267.0,0.8260869565217391,-1.1580558520374198,0.9676765000918082,,,,,,,,
ZC,Corn,GRAIN,2023-11-07,DISAGGREGATED_FUTURES_ONLY,CORN - CHICAGO BOARD OF TRADE,1436125.0,456874.0,510684.0,-53810.0,152573.0,328638.0,-176065.0,-28924.0,-0.12259726695099661,-0.037468883279658804,0.041666666666666664,,,,,,,,CFTC_DISAGG_FUTURES_ONLY,https://publicreporting.cftc.gov/resource/72hh-3qpy.json,GO,True,LOCAL_PROTO,002602,205553.0,189193.0,7286.0,119004.0,48980.0,150813.0,172869.0,STRICT,,2026-05-25T19:58:02+00:00,14455.0,0.875,-1.4648607287011604,1.1061640603456748,,,,,,,,
ZC,Corn,GRAIN,2023-11-14,DISAGGREGATED_FUTURES_ONLY,CORN - CHICAGO BOARD OF TRADE,1448933.0,461327.0,517294.0,-55967.0,163701.0,338344.0,-174643.0,1422.0,-0.1205321433082137,-0.038626354703771675,0.08,,,,,,,,CFTC_DISAGG_FUTURES_ONLY,https://publicreporting.cftc.gov/resource/72hh-3qpy.json,GO,True,LOCAL_PROTO,002602,208233.0,196619.0,7567.0,116724.0,51281.0,156304.0,180189.0,STRICT,,2026-05-25T19:58:02+00:00,-2157.0,0.84,-1.3590672342013785,1.0318583867082989,,,,,,,,
ZC,Corn,GRAIN,2023-11-21,DISAGGREGATED_FUTURES_ONLY,CORN - CHICAGO BOARD OF TRADE,1431159.0,454979.0,500532.0,-45553.0,161120.0,362910.0,-201790.0,-27147.0,-0.14099761102714653,-0.031829447322065545,0.038461538461538464,,,,,,,,CFTC_DISAGG_FUTURES_ONLY,https://publicreporting.cftc.gov/resource/72hh-3qpy.json,GO,True,LOCAL_PROTO,002602,183285.0,197237.0,8461.0,121504.0,43720.0,157454.0,176671.0,STRICT,,2026-05-25T19:58:02+00:00,10414.0,0.9615384615384616,-1.6044386596961886,1.118268003261166,,,,,,,,
ZC,Corn,GRAIN,2023-11-28,DISAGGREGATED_FUTURES_ONLY,CORN - CHICAGO BOARD OF TRADE,1290429.0,413475.0,424439.0,-10964.0,155932.0,367955.0,-212023.0,-10233.0,-0.16430427400500144,-0.008496399259471075,0.037037037037037035,,,,,,,,CFTC_DISAGG_FUTURES_ONLY,https://publicreporting.cftc.gov/resource/72hh-3qpy.json,GO,True,LOCAL_PROTO,002602,166423.0,191345.0,5221.0,95262.0,40387.0,152623.0,170635.0,STRICT,,2026-05-25T19:58:02+00:00,34589.0,1.0,-1.6165050797439837,1.4780262051073656,,,,,,,,
ZC,Corn,GRAIN,2023-12-05,DISAGGREGATED_FUTURES_ONLY,CORN - CHICAGO BOARD OF TRADE,1256256.0,375937.0,429673.0,-53736.0,181404.0,338232.0,-156828.0,55195.0,-0.12483761271587956,-0.04277472107595904,0.21428571428571427,,,,,,,,CFTC_DISAGG_FUTURES_ONLY,https://publicreporting.cftc.gov/resource/72hh-3qpy.json,GO,True,LOCAL_PROTO,002602,173620.0,197899.0,6409.0,91495.0,45106.0,137666.0,164981.0,STRICT,,2026-05-25T19:58:02+00:00,-42772.0,0.8214285714285714,-0.8847490962680202,0.8970428832224746,,,,,,,,
ZC,Corn,GRAIN,2023-12-12,DISAGGREGATED_FUTURES_ONLY,CORN - CHICAGO BOARD OF TRADE,1251100.0,374348.0,433387.0,-59039.0,175122.0,324777.0,-149655.0,7173.0,-0.11961873551274878,-0.04718967308768284,0.27586206896551724,,,,,,,,CFTC_DISAGG_FUTURES_ONLY,https://publicreporting.cftc.gov/resource/72hh-3qpy.json,GO,True,LOCAL_PROTO,002602,170635.0,196969.0,6400.0,91533.0,43093.0,132780.0,163095.0,STRICT,,2026-05-25T19:58:02+00:00,-5303.0,0.7241379310344828,-0.7712273685741753,0.8048377507284284,,,,,,,,
ZC,Corn,GRAIN,2023-12-19,DISAGGREGATED_FUTURES_ONLY,CORN - CHICAGO BOARD OF TRADE,1267540.0,379254.0,410944.0,-31690.0,169272.0,351630.0,-182358.0,-32703.0,-0.14386764914716696,-0.025001183394606875,0.1,,,,,,,,CFTC_DISAGG_FUTURES_ONLY,https://publicreporting.cftc.gov/resource/72hh-3qpy.json,GO,True,LOCAL_PROTO,002602,161700.0,186754.0,7162.0,98142.0,43354.0,148165.0,168497.0,STRICT,,2026-05-25T19:58:02+00:00,27349.0,0.9666666666666667,-1.1447310943019628,1.1157772034715998,,,,,,,,
ZC,Corn,GRAIN,2023-12-26,DISAGGREGATED_FUTURES_ONLY,CORN - CHICAGO BOARD OF TRADE,1280828.0,384167.0,413763.0,-29596.0,173446.0,345461.0,-172015.0,10343.0,-0.13429984353871088,-0.02310692770614009,0.1935483870967742,,,,,,,,CFTC_DISAGG_FUTURES_ONLY,https://publicreporting.cftc.gov/resource/72hh-3qpy.json,GO,True,LOCAL_PROTO,002602,177894.0,188232.0,6759.0,91913.0,47549.0,140526.0,164752.0,STRICT,,2026-05-25T19:58:02+00:00,2094.0,0.967741935483871,-0.9800285237134453,1.1011481006262103,,,,,,,,
