instrument,commodity_label,asset_class,report_date,report_type,market_and_exchange_name,open_interest,producer_merchant_long,producer_merchant_short,producer_merchant_net,managed_money_long,managed_money_short,managed_money_net,managed_money_net_chg_1w,managed_money_net_pct_oi,producer_merchant_net_pct_oi,managed_money_net_percentile,commercial_long,commercial_short,commercial_net,noncommercial_long,noncommercial_short,noncommercial_net,legacy_noncommercial_net_percentile,source_id,raw_source_url,tos_status,gatekeeper_cleared,gatekeeper_id,cftc_contract_market_code,managed_money_spreading,swap_long,swap_short,other_reportable_long,other_reportable_short,nonreportable_long,nonreportable_short,source_mapping_status,source_mapping_note,normalized_at,producer_merchant_net_chg_1w,producer_merchant_net_percentile,managed_money_net_zscore,producer_merchant_net_zscore,commercial_net_pct_oi,noncommercial_net_pct_oi,noncommercial_spreading,noncommercial_net_chg_1w,commercial_net_chg_1w,legacy_commercial_net_percentile,legacy_noncommercial_net_zscore,legacy_commercial_net_zscore
ZS,Soybeans,GRAIN,2024-10-15,DISAGGREGATED_FUTURES_ONLY,SOYBEANS - CHICAGO BOARD OF TRADE,948228.0,401986.0,432755.0,-30769.0,96792.0,137280.0,-40488.0,-21586.0,-0.04269859147799896,-0.03244894687775514,0.4657534246575342,,,,,,,,CFTC_DISAGG_FUTURES_ONLY,https://publicreporting.cftc.gov/resource/72hh-3qpy.json,GO,True,LOCAL_PROTO,005602,112399.0,134154.0,9235.0,57963.0,82854.0,48476.0,77247.0,STRICT,,2026-05-25T06:02:03+00:00,5884.0,0.5753424657534246,-0.007412730220645815,0.19414227589776678,,,,,,,,
ZS,Soybeans,GRAIN,2024-10-22,DISAGGREGATED_FUTURES_ONLY,SOYBEANS - CHICAGO BOARD OF TRADE,942741.0,385380.0,409762.0,-24382.0,95543.0,153610.0,-58067.0,-17579.0,-0.06159379935740569,-0.025862882806624514,0.44594594594594594,,,,,,,,CFTC_DISAGG_FUTURES_ONLY,https://publicreporting.cftc.gov/resource/72hh-3qpy.json,GO,True,LOCAL_PROTO,005602,112672.0,130173.0,7739.0,62294.0,82522.0,54277.0,74034.0,STRICT,,2026-05-25T06:02:03+00:00,6387.0,0.581081081081081,-0.1964891282798386,0.2686991227485816,,,,,,,,
ZS,Soybeans,GRAIN,2024-10-29,DISAGGREGATED_FUTURES_ONLY,SOYBEANS - CHICAGO BOARD OF TRADE,834791.0,332670.0,346333.0,-13663.0,96177.0,158047.0,-61870.0,-3803.0,-0.07411435916295217,-0.01636697089451132,0.4266666666666667,,,,,,,,CFTC_DISAGG_FUTURES_ONLY,https://publicreporting.cftc.gov/resource/72hh-3qpy.json,GO,True,LOCAL_PROTO,005602,88248.0,127909.0,7254.0,49714.0,79904.0,53315.0,68247.0,STRICT,,2026-05-25T06:02:03+00:00,10719.0,0.6,-0.236304527373212,0.3948635133901087,,,,,,,,
ZS,Soybeans,GRAIN,2024-11-05,DISAGGREGATED_FUTURES_ONLY,SOYBEANS - CHICAGO BOARD OF TRADE,845153.0,326667.0,342952.0,-16285.0,99954.0,156326.0,-56372.0,5498.0,-0.06670034893090364,-0.01926870046015337,0.4605263157894737,,,,,,,,CFTC_DISAGG_FUTURES_ONLY,https://publicreporting.cftc.gov/resource/72hh-3qpy.json,GO,True,LOCAL_PROTO,005602,98270.0,131805.0,7508.0,51078.0,83689.0,49173.0,68202.0,STRICT,,2026-05-25T06:02:03+00:00,-2622.0,0.5921052631578947,-0.17477447500807353,0.3603937170181767,,,,,,,,
ZS,Soybeans,GRAIN,2024-11-12,DISAGGREGATED_FUTURES_ONLY,SOYBEANS - CHICAGO BOARD OF TRADE,862260.0,332860.0,364683.0,-31823.0,109617.0,149318.0,-39701.0,16671.0,-0.04604295688075522,-0.03690650151926333,0.4935064935064935,,,,,,,,CFTC_DISAGG_FUTURES_ONLY,https://publicreporting.cftc.gov/resource/72hh-3qpy.json,GO,True,LOCAL_PROTO,005602,96402.0,136421.0,8241.0,51725.0,89137.0,48231.0,67475.0,STRICT,,2026-05-25T06:02:03+00:00,-15538.0,0.5454545454545454,0.009346314585623018,0.16978030622333296,,,,,,,,
ZS,Soybeans,GRAIN,2024-11-19,DISAGGREGATED_FUTURES_ONLY,SOYBEANS - CHICAGO BOARD OF TRADE,902539.0,358409.0,375158.0,-16749.0,112061.0,160583.0,-48522.0,-8821.0,-0.05376166570087276,-0.018557646816370264,0.46153846153846156,,,,,,,,CFTC_DISAGG_FUTURES_ONLY,https://publicreporting.cftc.gov/resource/72hh-3qpy.json,GO,True,LOCAL_PROTO,005602,99925.0,133843.0,8017.0,56073.0,93882.0,48087.0,70833.0,STRICT,,2026-05-25T06:02:03+00:00,15074.0,0.5897435897435898,-0.08818775770393728,0.3522501050654967,,,,,,,,
ZS,Soybeans,GRAIN,2024-11-26,DISAGGREGATED_FUTURES_ONLY,SOYBEANS - CHICAGO BOARD OF TRADE,909831.0,359462.0,362163.0,-2701.0,106652.0,165118.0,-58466.0,-9944.0,-0.06426028570141049,-0.0029686831950109416,0.43037974683544306,,,,,,,,CFTC_DISAGG_FUTURES_ONLY,https://publicreporting.cftc.gov/resource/72hh-3qpy.json,GO,True,LOCAL_PROTO,005602,100734.0,132070.0,6144.0,53273.0,100744.0,49494.0,66782.0,STRICT,,2026-05-25T06:02:03+00:00,14048.0,0.6582278481012658,-0.1981975828660963,0.5214385043534803,,,,,,,,
ZS,Soybeans,GRAIN,2024-12-03,DISAGGREGATED_FUTURES_ONLY,SOYBEANS - CHICAGO BOARD OF TRADE,923030.0,353510.0,361766.0,-8256.0,109442.0,154902.0,-45460.0,13006.0,-0.04925083691754331,-0.008944454676446053,0.475,,,,,,,,CFTC_DISAGG_FUTURES_ONLY,https://publicreporting.cftc.gov/resource/72hh-3qpy.json,GO,True,LOCAL_PROTO,005602,109125.0,129280.0,5371.0,49455.0,102479.0,49744.0,66913.0,STRICT,,2026-05-25T06:02:03+00:00,-5555.0,0.625,-0.05138563996655198,0.4491635208902784,,,,,,,,
ZS,Soybeans,GRAIN,2024-12-10,DISAGGREGATED_FUTURES_ONLY,SOYBEANS - CHICAGO BOARD OF TRADE,914773.0,352337.0,367559.0,-15222.0,112085.0,142679.0,-30594.0,14866.0,-0.033444362699817334,-0.01664019379671241,0.5555555555555556,,,,,,,,CFTC_DISAGG_FUTURES_ONLY,https://publicreporting.cftc.gov/resource/72hh-3qpy.json,GO,True,LOCAL_PROTO,005602,108295.0,123987.0,6212.0,48861.0,104483.0,50637.0,66974.0,STRICT,,2026-05-25T06:02:03+00:00,-6966.0,0.5925925925925926,0.11639614202797992,0.35982271246401737,,,,,,,,
ZS,Soybeans,GRAIN,2024-12-17,DISAGGREGATED_FUTURES_ONLY,SOYBEANS - CHICAGO BOARD OF TRADE,916280.0,363979.0,353184.0,10795.0,104530.0,161606.0,-57076.0,-26482.0,-0.06229100275025101,0.011781333216920592,0.43902439024390244,,,,,,,,CFTC_DISAGG_FUTURES_ONLY,https://publicreporting.cftc.gov/resource/72hh-3qpy.json,GO,True,LOCAL_PROTO,005602,99862.0,121039.0,6802.0,51504.0,103757.0,52313.0,68016.0,STRICT,,2026-05-25T06:02:03+00:00,26017.0,0.6951219512195121,-0.1844878138223389,0.6797847326004867,,,,,,,,
